TransactionID,UserID,Date,TransactionType,Category,Merchant,Amount,CardType,IsFraud
3273,U1465,2022-07-06 14:00:00,POS,Withdrawal,PetrolPump,4288.73,Debit,0
3274,U1205,2023-11-01 20:00:00,ONLINE,Bills,BigBazaar,4497.97,Debit,0
3275,U1275,2024-02-01 16:00:00,UPI,Entertainment,Ola,10732.14,Debit,0
3276,U1465,2022-11-03 22:00:00,CARD,Groceries,Ola,844.37,Debit,0
3277,U1255,2022-07-04 11:00:00,ATM,Bills,BigBazaar,3716.81,Credit,0
3278,U1265,2023-07-16 12:00:00,POS,Travel,Uber,4185.32,Debit,0
3279,U1024,2022-08-12 09:00:00,ATM,Food,BookMyShow,8292.84,Debit,0
3280,U1449,2024-11-27 11:00:00,ONLINE,Withdrawal,Ola,3708.18,Credit,0
3281,U1280,2022-01-27 17:00:00,CARD,Groceries,Myntra,2029.81,Credit,0
3282,U1252,2024-06-24 10:00:00,ONLINE,Groceries,PetrolPump,3906.81,Credit,0
3283,U1309,2024-05-29 17:00:00,UPI,Withdrawal,BigBazaar,6357.15,Debit,0
3284,U1288,2024-04-13 19:00:00,ATM,Entertainment,Swiggy,7905.88,Debit,0
3285,U1163,2024-08-15 10:00:00,CARD,EMI,PetrolPump,596.71,Debit,0
3286,U1094,2024-10-29 03:00:00,ATM,Fuel,Zomato,4681.67,Debit,0
3287,U1269,2023-02-25 05:00:00,POS,EMI,Swiggy,11474.32,Debit,0
3288,U1320,2024-03-30 03:00:00,CARD,Food,Swiggy,8984.38,Debit,0
3289,U1109,2022-06-18 18:00:00,POS,Bills,Zomato,6867.79,Credit,0
3290,U1335,2022-07-09 17:00:00,CARD,Travel,PetrolPump,6821.93,Debit,0
3291,U1309,2024-06-06 21:00:00,UPI,Withdrawal,Ola,5565.05,Debit,0
3292,U1237,2024-02-18 16:00:00,ATM,EMI,Amazon,5163.56,Debit,0
3293,U1380,2022-05-20 07:00:00,ATM,EMI,Flipkart,6039.51,Debit,0
3294,U1435,2022-03-27 16:00:00,ONLINE,Shopping,Zomato,13044.65,Credit,1
3295,U1386,2024-03-10 16:00:00,CARD,Groceries,Uber,7059.03,Debit,0
3296,U1482,2024-09-05 04:00:00,CARD,Bills,IRCTC,10055.61,Credit,0
3297,U1424,2023-01-28 08:00:00,POS,Entertainment,BigBazaar,12127.34,Credit,0
3298,U1389,2022-10-29 02:00:00,CARD,Travel,Uber,6507.9,Credit,0
3299,U1024,2022-02-06 22:00:00,ATM,Entertainment,BigBazaar,12595.52,Credit,0
3300,U1140,2022-12-24 16:00:00,CARD,Travel,Ola,14890.61,Credit,0
3301,U1116,2024-12-29 19:00:00,ONLINE,Bills,BookMyShow,7587.21,Credit,0
3302,U1481,2024-10-01 08:00:00,ONLINE,Shopping,PetrolPump,6071.06,Credit,0
3303,U1391,2024-02-24 14:00:00,ATM,Travel,BookMyShow,12096.65,Debit,0
3304,U1404,2024-04-25 09:00:00,ATM,Shopping,PetrolPump,9755.09,Debit,0
3305,U1481,2024-08-10 10:00:00,ATM,Groceries,Swiggy,9217.27,Credit,0
3306,U1451,2023-04-26 10:00:00,CARD,Food,PetrolPump,13297.57,Credit,0
3307,U1024,2022-05-30 15:00:00,CARD,Food,BookMyShow,9759.34,Credit,0
3308,U1078,2024-02-13 13:00:00,UPI,Fuel,PetrolPump,9641.58,Debit,0
3309,U1067,2024-06-10 11:00:00,POS,Groceries,Ola,3143.2,Credit,0
3310,U1172,2024-06-11 06:00:00,CARD,Food,Flipkart,10339.01,Credit,0
3311,U1443,2023-11-29 10:00:00,UPI,Travel,PetrolPump,13699.32,Credit,0
3312,U1011,2022-04-20 15:00:00,UPI,Fuel,Flipkart,8666.31,Credit,0
3313,U1287,2024-01-17 01:00:00,ONLINE,Shopping,Amazon,13555.42,Debit,1
3314,U1127,2024-03-05 00:00:00,CARD,Groceries,Uber,5126.58,Debit,0
3315,U1095,2023-04-19 18:00:00,UPI,Travel,Uber,686.59,Credit,0
3316,U1091,2024-02-20 01:00:00,ONLINE,EMI,Uber,6704.67,Debit,0
3317,U1140,2024-08-31 00:00:00,POS,Food,Myntra,109.16,Debit,0
3318,U1030,2023-12-10 20:00:00,ONLINE,Food,Zomato,2364.51,Credit,0
3319,U1333,2024-09-08 02:00:00,POS,Food,IRCTC,2899.35,Credit,0
3320,U1019,2022-04-22 15:00:00,ATM,Travel,IRCTC,8030.84,Credit,0
3321,U1145,2024-06-21 02:00:00,ATM,Food,IRCTC,14251.45,Credit,0
3322,U1476,2022-07-04 06:00:00,ONLINE,Fuel,Swiggy,346.28,Credit,0
3323,U1315,2024-12-19 22:00:00,ATM,Entertainment,Uber,3588.51,Credit,0
3324,U1446,2022-11-07 23:00:00,CARD,Groceries,Swiggy,14543.34,Credit,0
3325,U1389,2023-02-05 13:00:00,ONLINE,EMI,Swiggy,13230.71,Debit,1
3326,U1159,2023-12-31 14:00:00,UPI,EMI,Ola,12531.01,Credit,0
3327,U1348,2022-03-16 04:00:00,CARD,Shopping,Uber,1422.41,Credit,0
3328,U1042,2024-12-23 19:00:00,ONLINE,Travel,Myntra,9679.27,Debit,0
3329,U1253,2023-01-28 16:00:00,POS,Groceries,PetrolPump,3086.87,Debit,0
3330,U1129,2022-10-01 19:00:00,ATM,Withdrawal,PetrolPump,9782.82,Credit,0
3331,U1059,2024-11-06 08:00:00,ATM,Withdrawal,Swiggy,6441.59,Credit,0
3332,U1150,2022-02-04 09:00:00,ATM,Bills,Flipkart,9553.26,Debit,0
3333,U1466,2023-04-10 19:00:00,ONLINE,Groceries,PetrolPump,6461.47,Debit,0
3334,U1286,2024-09-12 20:00:00,CARD,Travel,Zomato,13620.18,Debit,0
3335,U1498,2022-04-10 19:00:00,POS,Withdrawal,IRCTC,428.36,Credit,0
3336,U1004,2022-06-22 17:00:00,ATM,Groceries,Flipkart,2913.91,Debit,0
3337,U1466,2024-09-03 19:00:00,CARD,Entertainment,Zomato,12503.31,Debit,0
3338,U1417,2023-10-20 11:00:00,UPI,Withdrawal,Ola,11064.4,Credit,0
3339,U1265,2022-08-17 20:00:00,UPI,Groceries,Ola,2835.07,Debit,0
3340,U1344,2022-10-24 07:00:00,POS,EMI,Flipkart,1865.48,Credit,0
3341,U1129,2023-06-30 07:00:00,ATM,Fuel,Myntra,4703.35,Credit,0
3342,U1381,2023-02-21 00:00:00,UPI,Travel,Swiggy,7253.93,Debit,0
3343,U1266,2022-10-11 00:00:00,CARD,Food,Zomato,751.73,Credit,0
3344,U1177,2024-12-16 19:00:00,CARD,EMI,IRCTC,12691.55,Debit,0
3345,U1252,2024-04-10 15:00:00,UPI,Entertainment,Uber,7838.24,Debit,0
3346,U1414,2022-11-18 07:00:00,ATM,Travel,Ola,13796.27,Credit,0
3347,U1055,2024-04-13 20:00:00,POS,Bills,Myntra,4919.3,Debit,0
3348,U1462,2022-03-07 05:00:00,ATM,Fuel,IRCTC,780.01,Debit,0
3349,U1456,2022-06-02 19:00:00,ONLINE,Travel,Myntra,13076.84,Debit,1
3350,U1470,2022-09-27 03:00:00,UPI,Groceries,Uber,2286.78,Debit,0
3351,U1082,2022-06-20 16:00:00,ONLINE,Entertainment,IRCTC,5067.85,Debit,0
3352,U1392,2022-02-12 11:00:00,UPI,Bills,BigBazaar,6991.89,Debit,0
3353,U1098,2024-10-10 00:00:00,POS,Food,Amazon,7404.6,Credit,0
3354,U1148,2023-01-30 20:00:00,ATM,Groceries,Swiggy,401.04,Debit,1
3355,U1328,2022-12-10 22:00:00,ATM,Fuel,Myntra,7924.79,Debit,0
3356,U1155,2023-04-28 16:00:00,UPI,Food,Swiggy,1201.63,Credit,0
3357,U1189,2022-09-06 13:00:00,CARD,Food,Uber,4936.27,Debit,0
3358,U1493,2023-04-23 16:00:00,ONLINE,Entertainment,Amazon,14633.31,Debit,1
3359,U1370,2024-02-17 05:00:00,ATM,Travel,Ola,4241.54,Credit,0
3360,U1262,2023-06-03 07:00:00,ATM,EMI,Flipkart,12202.44,Credit,0
3361,U1079,2024-11-16 19:00:00,UPI,Shopping,Flipkart,7679.26,Debit,0
3362,U1399,2022-07-16 17:00:00,CARD,Travel,Zomato,3076.1,Credit,0
3363,U1251,2022-12-17 08:00:00,ONLINE,EMI,PetrolPump,10842.95,Debit,0
3364,U1096,2022-01-09 03:00:00,CARD,EMI,Flipkart,8349.33,Debit,0
3365,U1259,2022-05-17 09:00:00,CARD,Fuel,PetrolPump,8018.85,Credit,0
3366,U1259,2023-10-01 18:00:00,UPI,Bills,Ola,497.04,Credit,0
3367,U1102,2024-06-14 14:00:00,CARD,Travel,Amazon,5040.99,Credit,0
3368,U1039,2023-03-30 14:00:00,ONLINE,Bills,BigBazaar,11033.86,Credit,0
3369,U1272,2024-09-18 01:00:00,POS,Shopping,Swiggy,11951.49,Debit,0
3370,U1100,2022-05-14 20:00:00,POS,Travel,BigBazaar,12231.36,Credit,0
3371,U1358,2022-04-25 19:00:00,ONLINE,Withdrawal,Swiggy,609.03,Credit,0
3372,U1379,2024-01-17 01:00:00,UPI,Entertainment,Amazon,2482.53,Credit,0
3373,U1307,2024-07-08 02:00:00,ATM,Travel,Zomato,14784.37,Debit,0
3374,U1220,2022-02-15 00:00:00,UPI,Food,Swiggy,2373.92,Debit,0
3375,U1307,2024-07-05 23:00:00,ONLINE,Groceries,BigBazaar,3234.58,Credit,0
3376,U1419,2023-10-08 21:00:00,CARD,Shopping,Amazon,12049.23,Debit,0
3377,U1123,2023-12-14 17:00:00,POS,Entertainment,IRCTC,5931.89,Debit,0
3378,U1421,2023-08-09 07:00:00,CARD,Food,Ola,1788.93,Credit,0
3379,U1230,2024-01-18 18:00:00,UPI,Groceries,IRCTC,1920.16,Debit,0
3380,U1177,2022-01-27 15:00:00,ONLINE,Travel,PetrolPump,1302.47,Debit,1
3381,U1062,2024-05-10 04:00:00,POS,Bills,Myntra,2750.99,Debit,0
3382,U1484,2023-06-05 22:00:00,ONLINE,Groceries,Ola,7479.89,Debit,0
3383,U1115,2022-08-05 06:00:00,POS,Bills,Myntra,275.35,Debit,0
3384,U1190,2022-06-05 16:00:00,POS,EMI,PetrolPump,1801.11,Debit,0
3385,U1061,2024-10-02 10:00:00,POS,Travel,BookMyShow,13611.49,Debit,0
3386,U1255,2023-11-18 09:00:00,UPI,Bills,BigBazaar,13154.89,Debit,0
3387,U1482,2022-02-22 03:00:00,ONLINE,Groceries,Swiggy,12504.55,Debit,1
3388,U1006,2023-01-23 06:00:00,ATM,Groceries,Uber,10608.91,Debit,0
3389,U1154,2024-05-28 15:00:00,ATM,Withdrawal,Amazon,9939.75,Debit,0
3390,U1091,2023-11-29 04:00:00,ATM,Groceries,Myntra,4168.96,Debit,0
3391,U1469,2022-06-18 20:00:00,ONLINE,Entertainment,Ola,5058.17,Credit,0
3392,U1013,2024-03-16 05:00:00,CARD,Bills,Amazon,3575.24,Credit,0
3393,U1454,2024-10-31 05:00:00,ONLINE,Travel,Flipkart,14705.69,Debit,1
3394,U1228,2022-01-12 07:00:00,POS,EMI,BigBazaar,9532.86,Credit,0
3395,U1085,2024-02-07 06:00:00,CARD,Entertainment,Swiggy,14488.22,Debit,0
3396,U1132,2024-10-06 04:00:00,POS,Withdrawal,Ola,4113.21,Credit,0
3397,U1182,2023-05-03 10:00:00,POS,EMI,Uber,9337.08,Debit,0
3398,U1385,2023-10-25 01:00:00,ONLINE,EMI,Zomato,11396.31,Debit,0
3399,U1061,2023-02-07 09:00:00,ATM,Groceries,Ola,1466.35,Credit,0
3400,U1218,2023-01-27 03:00:00,CARD,Food,PetrolPump,10021.07,Credit,0
3401,U1404,2023-11-14 08:00:00,UPI,Fuel,BigBazaar,2577.63,Debit,1
3402,U1245,2023-04-15 23:00:00,ATM,Groceries,Amazon,4954.83,Credit,0
3403,U1229,2023-05-16 15:00:00,UPI,Withdrawal,Flipkart,10756.49,Debit,0
3404,U1078,2022-10-21 09:00:00,ONLINE,Travel,Ola,6628.97,Debit,0
3405,U1148,2024-06-17 07:00:00,CARD,EMI,PetrolPump,13821.37,Debit,0
3406,U1137,2024-12-27 06:00:00,ONLINE,Food,BigBazaar,3655.97,Credit,0
3407,U1470,2023-12-31 14:00:00,UPI,Travel,BigBazaar,2349.03,Credit,0
3408,U1313,2024-05-15 03:00:00,POS,Travel,Swiggy,5090.72,Debit,0
3409,U1375,2022-12-29 20:00:00,ONLINE,Shopping,Zomato,12786.25,Debit,1
3410,U1422,2023-03-29 09:00:00,CARD,Bills,Uber,12719.0,Credit,0
3411,U1388,2023-01-31 13:00:00,ONLINE,Bills,Zomato,5571.12,Debit,0
3412,U1064,2022-12-02 12:00:00,ATM,Withdrawal,Zomato,12157.14,Debit,0
3413,U1012,2023-12-10 03:00:00,ONLINE,Groceries,Flipkart,1212.93,Debit,0
3414,U1212,2023-12-15 21:00:00,UPI,Shopping,PetrolPump,163.64,Credit,0
3415,U1473,2023-07-20 20:00:00,ONLINE,Withdrawal,BigBazaar,12978.83,Debit,1
3416,U1241,2024-01-31 00:00:00,CARD,EMI,IRCTC,13117.37,Debit,0
3417,U1492,2024-11-06 15:00:00,ONLINE,Entertainment,Amazon,2193.81,Debit,0
3418,U1212,2024-01-17 06:00:00,ONLINE,Entertainment,Amazon,4500.83,Debit,0
3419,U1180,2023-03-02 16:00:00,CARD,Shopping,IRCTC,12766.41,Debit,0
3420,U1337,2022-09-17 13:00:00,ONLINE,Bills,Ola,1302.32,Debit,0
3421,U1484,2024-11-03 07:00:00,CARD,Entertainment,Zomato,12953.24,Debit,0
3422,U1172,2023-07-10 23:00:00,UPI,Bills,Ola,8641.5,Debit,0
3423,U1159,2024-11-03 23:00:00,CARD,Groceries,BookMyShow,9876.29,Debit,0
3424,U1163,2022-03-29 10:00:00,UPI,Fuel,Flipkart,8942.54,Debit,0
3425,U1464,2023-10-06 06:00:00,UPI,Travel,Uber,8758.86,Debit,0
3426,U1482,2022-11-24 17:00:00,CARD,EMI,Amazon,2816.66,Credit,0
3427,U1496,2023-11-21 21:00:00,ONLINE,Shopping,Ola,3579.07,Credit,0
3428,U1187,2023-05-24 19:00:00,ATM,Bills,BookMyShow,8721.8,Debit,0
3429,U1394,2024-12-28 09:00:00,CARD,Travel,PetrolPump,6051.01,Debit,0
3430,U1190,2022-01-21 20:00:00,ONLINE,Entertainment,Swiggy,8142.27,Credit,0
3431,U1404,2022-06-01 22:00:00,UPI,Fuel,Uber,3837.82,Credit,0
3432,U1307,2024-07-30 19:00:00,POS,Fuel,Zomato,6984.15,Debit,0
3433,U1255,2024-02-21 03:00:00,ATM,Groceries,Amazon,2193.9,Credit,0
3434,U1182,2023-02-23 16:00:00,ONLINE,EMI,BookMyShow,624.01,Debit,0
3435,U1116,2024-09-23 20:00:00,ATM,Entertainment,IRCTC,14269.19,Debit,0
3436,U1281,2023-04-18 16:00:00,POS,Bills,Amazon,10859.67,Credit,0
3437,U1195,2024-02-01 16:00:00,POS,Travel,Flipkart,7496.05,Credit,0
3438,U1033,2024-07-11 15:00:00,POS,Food,Flipkart,8287.63,Debit,0
3439,U1051,2023-02-17 22:00:00,CARD,Fuel,PetrolPump,7692.05,Credit,0
3440,U1111,2022-03-16 02:00:00,ATM,EMI,Myntra,13487.2,Debit,0
3441,U1251,2023-06-26 00:00:00,CARD,Bills,PetrolPump,11615.9,Credit,0
3442,U1081,2024-03-21 01:00:00,POS,Travel,Amazon,4910.88,Debit,0
3443,U1231,2022-08-05 06:00:00,ONLINE,Travel,PetrolPump,3311.89,Debit,0
3444,U1226,2023-09-30 16:00:00,POS,Entertainment,Ola,1044.61,Credit,0
3445,U1232,2022-10-19 13:00:00,CARD,Withdrawal,PetrolPump,2259.45,Debit,0
3446,U1220,2023-05-16 20:00:00,POS,Bills,BookMyShow,7376.41,Credit,0
3447,U1435,2022-07-17 19:00:00,POS,Travel,Flipkart,3078.43,Debit,0
3448,U1412,2023-01-22 22:00:00,CARD,Entertainment,PetrolPump,4720.29,Debit,0
3449,U1421,2022-01-02 21:00:00,CARD,Entertainment,IRCTC,2043.27,Debit,0
3450,U1041,2022-11-20 06:00:00,ONLINE,Groceries,IRCTC,13846.07,Credit,1
3451,U1020,2024-12-20 05:00:00,CARD,Food,Flipkart,554.19,Credit,0
3452,U1041,2024-09-03 13:00:00,ONLINE,Withdrawal,Myntra,5309.57,Debit,1
3453,U1396,2024-03-27 01:00:00,UPI,Shopping,BookMyShow,3909.41,Debit,0
3454,U1112,2022-01-19 23:00:00,UPI,Travel,Myntra,174.13,Debit,0
3455,U1104,2023-02-15 14:00:00,CARD,Bills,Swiggy,13932.54,Credit,0
3456,U1191,2024-03-15 12:00:00,POS,Bills,Amazon,4738.43,Credit,0
3457,U1016,2024-10-04 14:00:00,ATM,Fuel,BookMyShow,7559.01,Debit,0
3458,U1119,2023-12-24 21:00:00,POS,Groceries,BigBazaar,8759.97,Debit,0
3459,U1392,2024-06-08 12:00:00,CARD,Groceries,PetrolPump,9176.67,Credit,0
3460,U1424,2022-03-05 16:00:00,ONLINE,Groceries,BookMyShow,6930.9,Debit,0
3461,U1128,2022-05-05 00:00:00,POS,Bills,IRCTC,8927.75,Debit,0
3462,U1129,2024-03-21 15:00:00,UPI,Withdrawal,Flipkart,11288.83,Credit,0
3463,U1059,2023-07-08 16:00:00,CARD,Entertainment,Myntra,14283.73,Credit,0
3464,U1047,2024-06-04 13:00:00,POS,EMI,Swiggy,9872.71,Debit,0
3465,U1028,2022-09-24 03:00:00,POS,Food,Flipkart,6960.33,Credit,0
3466,U1096,2022-04-16 01:00:00,ONLINE,Travel,Swiggy,6696.84,Debit,0
3467,U1009,2022-09-29 21:00:00,ONLINE,Groceries,Zomato,10662.37,Credit,0
3468,U1241,2022-02-16 22:00:00,ONLINE,Withdrawal,Flipkart,9424.18,Credit,0
3469,U1313,2024-08-17 00:00:00,ATM,Bills,Flipkart,6334.78,Credit,0
3470,U1443,2023-07-11 04:00:00,CARD,Entertainment,BigBazaar,5071.51,Credit,0
3471,U1231,2024-07-12 05:00:00,CARD,EMI,Swiggy,14897.57,Credit,0
3472,U1276,2022-11-18 12:00:00,UPI,Bills,Swiggy,11513.61,Credit,0
3473,U1283,2023-11-02 22:00:00,UPI,Entertainment,Zomato,3141.3,Debit,0
3474,U1202,2022-05-22 20:00:00,CARD,Withdrawal,Ola,4417.97,Debit,0
3475,U1246,2022-07-07 04:00:00,POS,Withdrawal,Myntra,13410.65,Debit,0
3476,U1289,2022-04-08 15:00:00,CARD,Entertainment,Swiggy,9929.4,Debit,0
3477,U1263,2022-01-05 10:00:00,ATM,Fuel,PetrolPump,4695.75,Credit,0
3478,U1442,2023-09-26 03:00:00,UPI,Food,Uber,5494.94,Credit,0
3479,U1213,2023-07-06 17:00:00,UPI,Bills,Swiggy,5714.67,Debit,0
3480,U1199,2024-03-25 02:00:00,UPI,Bills,BigBazaar,2835.11,Credit,0
3481,U1432,2023-06-08 23:00:00,CARD,Travel,Zomato,7691.97,Credit,0
3482,U1078,2024-05-01 13:00:00,UPI,Fuel,Myntra,11495.28,Debit,0
3483,U1400,2022-07-20 01:00:00,UPI,EMI,Swiggy,8482.7,Debit,0
3484,U1443,2024-07-27 11:00:00,CARD,Withdrawal,Myntra,9856.33,Debit,0
3485,U1342,2022-08-21 12:00:00,POS,Groceries,Ola,8951.03,Credit,0
3486,U1343,2023-11-23 14:00:00,UPI,Entertainment,BookMyShow,930.49,Credit,0
3487,U1172,2022-08-14 00:00:00,UPI,Bills,Swiggy,2861.5,Credit,0
3488,U1466,2022-10-14 11:00:00,UPI,Withdrawal,Swiggy,5287.71,Debit,0
3489,U1068,2024-05-11 09:00:00,ATM,Food,Amazon,13344.06,Credit,0
3490,U1415,2024-05-09 21:00:00,CARD,Withdrawal,Flipkart,5262.95,Credit,0
3491,U1427,2022-12-27 16:00:00,UPI,Bills,Zomato,4940.4,Credit,0
3492,U1448,2022-09-18 07:00:00,ATM,Withdrawal,IRCTC,1254.77,Credit,0
3493,U1086,2022-09-15 09:00:00,POS,Food,Swiggy,14582.59,Debit,0
3494,U1100,2022-10-30 21:00:00,POS,EMI,Uber,11689.32,Credit,0
3495,U1007,2023-09-16 22:00:00,ATM,Entertainment,Myntra,11500.61,Credit,0
3496,U1332,2023-08-08 21:00:00,POS,Withdrawal,IRCTC,5786.4,Credit,0
3497,U1199,2024-02-21 12:00:00,ONLINE,Travel,Zomato,1221.62,Debit,0
3498,U1086,2023-11-05 15:00:00,POS,Fuel,Zomato,3989.63,Credit,0
3499,U1042,2024-08-25 10:00:00,ONLINE,Entertainment,PetrolPump,12800.85,Debit,1
3500,U1384,2024-11-14 15:00:00,ATM,Withdrawal,BookMyShow,2745.45,Credit,0
3501,U1108,2023-03-09 12:00:00,ONLINE,Entertainment,Ola,13419.03,Credit,1
3502,U1434,2022-10-03 17:00:00,POS,Withdrawal,PetrolPump,8059.53,Credit,0
3503,U1407,2024-06-16 06:00:00,UPI,Shopping,Ola,10732.32,Debit,0
3504,U1482,2024-11-26 19:00:00,ONLINE,Travel,Zomato,6831.94,Credit,0
3505,U1151,2024-10-17 06:00:00,POS,Bills,BookMyShow,13988.03,Debit,0
3506,U1016,2024-05-05 22:00:00,UPI,Travel,Ola,3632.89,Debit,0
3507,U1132,2024-10-01 15:00:00,ATM,Food,Uber,8607.88,Debit,0
3508,U1147,2024-06-18 14:00:00,ATM,Shopping,Swiggy,1083.28,Credit,0
3509,U1276,2022-01-13 15:00:00,CARD,Travel,Swiggy,7232.39,Credit,0
3510,U1231,2023-06-13 11:00:00,ATM,Travel,BookMyShow,14592.08,Credit,0
3511,U1313,2023-11-28 13:00:00,CARD,Fuel,PetrolPump,1367.57,Debit,0
3512,U1414,2023-04-05 09:00:00,ATM,Withdrawal,Flipkart,7625.51,Credit,0
3513,U1365,2024-05-20 10:00:00,ATM,Food,Amazon,9054.48,Debit,0
3514,U1227,2024-02-19 19:00:00,ATM,EMI,PetrolPump,13979.6,Debit,0
3515,U1138,2022-07-10 01:00:00,CARD,Bills,IRCTC,4496.34,Debit,0
3516,U1435,2022-01-04 07:00:00,CARD,Withdrawal,Swiggy,7568.96,Debit,0
3517,U1398,2022-06-06 19:00:00,ONLINE,EMI,IRCTC,14808.58,Credit,1
3518,U1210,2024-06-18 04:00:00,POS,EMI,PetrolPump,11546.83,Debit,0
3519,U1390,2023-02-28 17:00:00,POS,Withdrawal,Zomato,12165.7,Debit,0
3520,U1498,2023-12-15 04:00:00,POS,Travel,Uber,11718.64,Debit,0
3521,U1027,2022-06-15 16:00:00,ATM,Fuel,Uber,7752.63,Debit,0
3522,U1050,2024-07-07 11:00:00,POS,Groceries,Uber,6543.59,Debit,0
3523,U1490,2024-01-11 08:00:00,CARD,Shopping,Flipkart,3859.46,Debit,0
3524,U1441,2022-03-30 12:00:00,ONLINE,Groceries,IRCTC,7016.2,Credit,0
3525,U1260,2022-10-05 04:00:00,UPI,Bills,Myntra,356.51,Credit,0
3526,U1260,2022-08-09 03:00:00,ONLINE,Entertainment,Myntra,1501.81,Credit,0
3527,U1349,2022-10-27 00:00:00,POS,Entertainment,Flipkart,4344.5,Credit,0
3528,U1351,2024-12-09 22:00:00,POS,Entertainment,Myntra,5037.76,Debit,1
3529,U1007,2024-08-15 21:00:00,CARD,Shopping,PetrolPump,10627.38,Debit,0
3530,U1319,2024-07-09 11:00:00,ONLINE,Withdrawal,Flipkart,2615.46,Credit,0
3531,U1137,2024-02-18 04:00:00,CARD,EMI,Amazon,11946.8,Credit,0
3532,U1037,2023-06-02 01:00:00,CARD,Groceries,PetrolPump,12021.98,Debit,0
3533,U1110,2024-10-28 16:00:00,UPI,Withdrawal,IRCTC,8826.21,Credit,0
3534,U1479,2023-05-29 07:00:00,CARD,Travel,IRCTC,7397.87,Debit,0
3535,U1367,2022-02-11 13:00:00,CARD,Shopping,IRCTC,7037.61,Credit,0
3536,U1219,2023-04-04 09:00:00,UPI,Travel,Myntra,6337.06,Credit,0
3537,U1336,2022-07-14 08:00:00,ATM,Bills,Uber,1374.2,Credit,1
3538,U1222,2024-02-20 21:00:00,ATM,Shopping,Amazon,9848.88,Credit,0
3539,U1135,2024-06-30 11:00:00,UPI,Shopping,Swiggy,8680.59,Debit,0
3540,U1255,2024-01-23 15:00:00,CARD,EMI,BigBazaar,285.72,Debit,0
3541,U1359,2023-07-01 13:00:00,POS,Fuel,IRCTC,3080.3,Debit,0
3542,U1408,2024-07-09 19:00:00,ONLINE,Entertainment,Zomato,6573.05,Debit,0
3543,U1328,2023-04-13 23:00:00,POS,EMI,Ola,13524.55,Credit,0
3544,U1449,2024-06-05 06:00:00,POS,Groceries,Swiggy,14854.67,Debit,0
3545,U1462,2022-11-07 00:00:00,CARD,Groceries,Flipkart,11282.33,Debit,0
3546,U1433,2024-08-24 21:00:00,ONLINE,Groceries,Myntra,11252.66,Debit,0
3547,U1450,2024-04-09 15:00:00,ONLINE,Groceries,Flipkart,6258.36,Debit,0
3548,U1048,2023-04-13 10:00:00,ATM,EMI,Ola,8585.71,Debit,0
3549,U1291,2024-08-24 13:00:00,UPI,Food,IRCTC,3530.62,Credit,0
3550,U1381,2023-10-13 08:00:00,CARD,Bills,Uber,11085.37,Credit,0
3551,U1323,2024-03-08 01:00:00,ONLINE,Food,Ola,943.78,Credit,0
3552,U1077,2022-06-20 10:00:00,CARD,EMI,IRCTC,6287.83,Debit,0
3553,U1104,2024-07-28 06:00:00,ATM,Shopping,Swiggy,12478.86,Debit,0
3554,U1168,2024-11-05 09:00:00,POS,Groceries,Zomato,14698.9,Credit,0
3555,U1216,2022-11-08 07:00:00,ONLINE,Entertainment,IRCTC,10463.55,Credit,0
3556,U1377,2022-06-05 23:00:00,ATM,Food,Amazon,2999.12,Debit,0
3557,U1118,2023-03-01 20:00:00,CARD,Entertainment,BookMyShow,8587.55,Debit,0
3558,U1189,2024-12-30 23:00:00,ATM,Withdrawal,Flipkart,8429.67,Debit,0
3559,U1254,2022-10-20 00:00:00,ATM,Bills,IRCTC,14488.19,Credit,1
3560,U1369,2022-05-19 12:00:00,ATM,Groceries,Ola,12610.79,Credit,0
3561,U1265,2022-12-26 16:00:00,ATM,Travel,Swiggy,782.72,Credit,0
3562,U1148,2024-03-29 09:00:00,ATM,Food,PetrolPump,3340.39,Credit,0
3563,U1163,2022-01-10 10:00:00,ATM,Groceries,Myntra,12636.76,Credit,0
3564,U1139,2023-09-12 07:00:00,UPI,Food,Flipkart,14588.46,Credit,0
3565,U1346,2023-10-30 19:00:00,CARD,Travel,IRCTC,4455.35,Credit,0
3566,U1487,2024-02-22 17:00:00,POS,Withdrawal,Swiggy,10376.4,Credit,0
3567,U1257,2022-07-16 14:00:00,CARD,Fuel,PetrolPump,4651.64,Credit,0
3568,U1373,2023-12-27 08:00:00,ONLINE,Groceries,IRCTC,664.4,Credit,0
3569,U1268,2022-08-25 08:00:00,ONLINE,Groceries,BigBazaar,12450.73,Credit,1
3570,U1180,2024-10-01 15:00:00,CARD,Bills,Uber,11095.8,Debit,0
3571,U1159,2023-09-28 22:00:00,ATM,EMI,Myntra,846.88,Credit,0
3572,U1350,2024-06-21 16:00:00,UPI,Food,PetrolPump,2224.66,Credit,0
3573,U1399,2023-12-20 22:00:00,POS,Travel,Swiggy,14993.02,Credit,0
3574,U1287,2022-05-14 07:00:00,ATM,Travel,Myntra,9778.88,Debit,0
3575,U1287,2024-01-26 09:00:00,CARD,Shopping,PetrolPump,12016.44,Debit,0
3576,U1379,2022-08-08 14:00:00,CARD,Entertainment,Swiggy,5859.95,Debit,0
3577,U1225,2024-11-08 11:00:00,UPI,Food,Uber,7797.79,Debit,0
3578,U1010,2024-07-16 22:00:00,UPI,Bills,Flipkart,9317.23,Debit,0
